Donante;Banco;Canal de Ingreso;Tratamiento;CBU;Descripción;Estado;Fecha de compromiso;Fecha de fin de compromiso;Fecha para realizar primer cobranza;Forma de Pago;Frecuencia;Moneda;Monto en pesos;Monto en otra moneda;Número de Sobre;Tipo de compromiso;Donó tarjeta donante;Campaña
0036100000rfpdD;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21881;Eventual;TRUE;70161000001VaYA
0036100000rfpdr;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21882;Eventual;TRUE;70161000001VaYA
0036100000rfppb;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;21883;Eventual;TRUE;70161000001VaYA
0036100000rfpyL;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;21884;Eventual;TRUE;70161000001VaYA
0036100000rfpzo;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21885;Eventual;TRUE;70161000001VaYA
0036100000rfq3Q;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21886;Eventual;TRUE;70161000001VaYA
0036100000rfq45;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21887;Eventual;TRUE;70161000001VaYA
0036100000rfq6O;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21888;Eventual;TRUE;70161000001VaYA
0036100000rfqDt;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21889;Eventual;TRUE;70161000001VaYA
0036100000rfqZ6;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21890;Eventual;TRUE;70161000001VaYA
0036100000rfqaa;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21891;Eventual;TRUE;70161000001VaYA
0036100000rfqgi;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21892;Eventual;TRUE;70161000001VaYA
0036100000rfqmP;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21893;Eventual;TRUE;70161000001VaYA
0036100000rfquo;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21894;Eventual;TRUE;70161000001VaYA
0036100000rfqzj;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21895;Eventual;TRUE;70161000001VaYA
0036100000rfr2G;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21896;Eventual;TRUE;70161000001VaYA
0036100000rfr2G;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21897;Eventual;TRUE;70161000001VaYA
0036100000rfr9r;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21898;Eventual;TRUE;70161000001VaYA
0036100000rfrDD;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21899;Eventual;TRUE;70161000001VaYA
0036100000rfrFD;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21900;Eventual;TRUE;70161000001VaYA
0036100000rgl0l;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;150;;21901;Eventual;0;70161000001VaYA
0036100000rfqa7;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;800;;21902;Eventual;0;70161000001VaYA
0036100000rglD7;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;300;;21903;Eventual;0;70161000001VaYA
0036100000rftNR;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;120;;21904;Eventual;0;70161000001VaYA
0036100001b53Rc;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;300;;21905;Eventual;0;70161000001VaYA
0036100000reLrQ;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;1290;;21906;Eventual;0;70161000001VaYA
0036100000reLrQ;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;368.5;;21907;Eventual;0;70161000001VaYA
0036100000rfqkN;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;100;;21908;Eventual;0;70161000001VaYA
0036100000rgmnG;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;200;;21909;Eventual;0;70161000001VaYA
0036100000rfuDW;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;200;;21910;Eventual;0;70161000001VaYA
0036100000reNe2;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;100;;21911;Eventual;0;70161000001VaYA
0036100000rfolT;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;800;;21912;Eventual;0;70161000001VaYA
0036100000rfofL;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Cobro Express;Esporádica;Pesos Argentinos;200;;21705;Eventual;FALSE;70161000001VaY9
0036100000rfo1x;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Cobro Express;Esporádica;Pesos Argentinos;20;;21706;Eventual;TRUE;70161000001VaY9
0036100000rfu1i;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Cobro Express;Esporádica;Pesos Argentinos;143;;21707;Eventual;FALSE;70161000001VaY9
