Donante;Banco;Canal de Ingreso;Tratamiento;CBU;Descripción;Estado;Fecha de compromiso;Fecha de fin de compromiso;Fecha para realizar primer cobranza;Forma de Pago;Frecuencia;Moneda;Monto en pesos;Monto en otra moneda;Número de Sobre;Tipo de compromiso;Donó tarjeta donante;Campaña
0036100000rgmZj;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;200;;23313;Eventual;0;70161000001VaYA
0036100000rgmZF;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;50;;23314;Eventual;0;70161000001VaYA
0036100000reNlZ;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;400;;23315;Eventual;0;70161000001VaYA
0036100000rfu2Q;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;250;;23316;Eventual;0;70161000001VaYA
0036100000reE4e;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;300;;23317;Eventual;0;70161000001VaYA
0036100000reMuF;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;1000;;23318;Eventual;0;70161000001VaYA
0036100000rfqgM;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;140;;23319;Eventual;0;70161000001VaYA
0036100000rftbp;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Cobro Express;Esporádica;Pesos Argentinos;200;;23307;Eventual;FALSE;70161000001VaY9
0036100000rfpY2;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Cobro Express;Esporádica;Pesos Argentinos;300;;23308;Eventual;TRUE;70161000001VaYA
0036100000reNmO;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Cobro Express;Esporádica;Pesos Argentinos;1000;;23309;Eventual;FALSE;70161000001VaYA
0036100000rgm53;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Cobro Express;Esporádica;Pesos Argentinos;200;;23310;Eventual;FALSE;70161000001VaYA
