Donante;Banco;Canal de Ingreso;Tratamiento;CBU;Descripción;Estado;Fecha de compromiso;Fecha de fin de compromiso;Fecha para realizar primer cobranza;Forma de Pago;Frecuencia;Moneda;Monto en pesos;Monto en otra moneda;Número de Sobre;Tipo de compromiso;Donó tarjeta donante;Campaña
0036100000rfsVd;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;23503;Eventual;TRUE;70161000001VaYA
0036100000rfoCT;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;2000;;23333;Eventual;0;70161000001VaYA
0036100000rfshb;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;300;;23334;Eventual;0;70161000001VaYA
0036100000rfqyK;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;500;;23335;Eventual;0;70161000001VaYA
0036100000rglqy;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;2000;;23336;Eventual;0;70161000001VaYA
0036100000reNEF;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;500;;23337;Eventual;0;70161000001VaYA
0036100000rfu89;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;250;;23338;Eventual;0;70161000001VaYA
0036100000vbiIW;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;800;;23339;Eventual;0;70161000001VaYA
00361000013bxBY;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;200;;23340;Eventual;0;70161000001VaYA
0036100001LA0hE;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;195;;23341;Eventual;0;70161000001VaYA
0036100000rgmDF;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;500;;23342;Eventual;0;70161000001VaYA
0036100000reNJk;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;150;;23343;Eventual;0;70161000001VaYA
0036100001AxF7F;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;100;;23344;Eventual;0;70161000001VaYA
0036100000rfs9k;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;150;;23345;Eventual;0;70161000001VaYA
0036100000rfopt;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;500;;23346;Eventual;0;70161000001VaYA
0036100000rftQa;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;100;;23347;Eventual;0;70161000001VaYA
0036100000rgmL8;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;100;;23348;Eventual;0;70161000001VaYA
0036100000reO1w;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;600;;23349;Eventual;0;70161000001VaYA
0036100000rdlkH;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;300;;23350;Eventual;0;70161000001VaYA
0036100001UdedV;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;900;;23351;Eventual;0;70161000001VaYA
00361000011kNnt;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;900;;23352;Eventual;0;70161000001VaYA
0036100000rfqrl;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;900;;23353;Eventual;0;70161000001VaYA
0036100000rfqxP;;Otro;;;;Completo;13/8/2018;13/8/2018;13/8/2018;Cobro Express;Esporádica;Pesos Argentinos;200;;23320;Eventual;FALSE;70161000001VaY8
0036100000rfqxP;;Otro;;;;Completo;13/8/2018;13/8/2018;13/8/2018;Cobro Express;Esporádica;Pesos Argentinos;200;;23321;Eventual;FALSE;70161000001VaY9
0036100000reMvA;;Otro;;;;Completo;13/8/2018;13/8/2018;13/8/2018;Cobro Express;Esporádica;Pesos Argentinos;250;;23322;Eventual;FALSE;70161000001VaYA
0036100000reMvA;;Otro;;;;Completo;13/8/2018;13/8/2018;13/8/2018;Cobro Express;Esporádica;Pesos Argentinos;250;;23323;Eventual;FALSE;70161000001VaY9
